keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.265833317,-0.235000022,1,0,0,3.39741,cross_button,1,1.89741,,0,0,0,6,1,1.5,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,0.225000031,-0.24416674,1,0,0,2.659595,plus_button,1,1.559595,,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,0.234166697,-0.233333355,1,0,0,3.00905,plus_button,1,1.50905,,0,2,2,4,1,1.5,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,-0.014999977,-0.253333356,1,0,0,1.826715,square_button,1,0.726715,,0,3,3,5,1,1.1,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,0.328333367,-0.255833356,1,0,0,2.68111,plus_button,1,1.38111,,0,4,4,1,1,1.3,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,0.048333359,-0.216666739,1,0,0,2.241245,square_button,1,0.941245,,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,0.020000024,-0.220833355,1,0,0,2.711875,square_button,1,1.211875,,0,6,6,2,1,1.5,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,-0.182499982,-0.280833357,1,0,0,2.493935,cross_button,1,1.393935,,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,-0.182499982,-0.255000023,1,0,0,1.827205,cross_button,1,0.527205,,0,8,8,3,1,1.3,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,,,,,
,0,-0.239999983,-0.227500022,1,0,0,2.50195,cross_button,1,1.00195,,,,,,,1.5,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,-0.004166643,-0.267500023,1,0,0,0,0,0,6,1
,0,0.213333364,-0.221666739,1,0,0,2.383295,plus_button,1,1.083295,,,,,,,1.3,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,1,1,1,1
,0,-0.342499986,-0.275000023,1,0,0,2.30928,cross_button,1,1.00928,,,,,,,1.3,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,2,2,3,1
,0,0.055833359,-0.24666674,1,0,0,2.283055,square_button,1,0.983055,,,,,,,1.3,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,3,3,8,1
,0,0.179166696,-0.257500023,1,0,0,3.049575,plus_button,1,1.549575,,,,,,,1.5,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,4,4,4,1
,0,0.21250003,-0.262500023,1,0,0,1.915495,plus_button,1,0.815495,,,,,,,1.1,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,5,5,7,1
,0,-0.018333259,-0.24416674,1,0,0,2.28254,square_button,1,0.78254,,,,,,,1.5,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,6,6,2,1
,0,-0.04833326,-0.250000022,1,0,0,1.893505,square_button,1,0.793505,,,,,,,1.1,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,7,7,5,1
,0,-0.305833319,-0.255000023,1,0,0,2.399315,cross_button,1,1.299315,,,,,,,1.1,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,0,8,8,0,1
,0,-0.305833319,-0.255000023,1,0,0,1.849495,cross_button,1,0.549495,,,,,,,1.3,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,0,9,3,1
,0,-0.302499985,-0.255000023,1,0,0,1.6654,cross_button,1,0.5654,,,,,,,1.1,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,1,10,0,1
,0,-0.034999977,-0.230833355,1,0,0,2.3997,square_button,1,0.8997,,,,,,,1.5,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,2,11,2,1
,0,0.201666697,-0.250000022,1,0,0,2.39312,plus_button,1,1.29312,,,,,,,1.1,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,3,12,7,1
,0,-0.044166644,-0.255833356,1,0,0,2.033285,square_button,1,0.933285,,,,,,,1.1,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,4,13,5,1
,0,-0.05083326,-0.263333356,1,0,0,2.265725,square_button,0,0.965725,,,,,,,1.3,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,5,14,1,1
,0,-0.05083326,-0.263333356,1,0,0,2.082525,square_button,1,0.782525,,,,,,,1.3,images/target_square.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,6,15,8,1
,0,0.254166698,-0.198333354,1,0,0,2.64929,plus_button,1,1.14929,,,,,,,1.5,images/target_plus.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,7,16,4,1
,0,-0.25666665,-0.225000022,1,0,0,2.57734,cross_button,1,1.07734,,,,,,,1.5,images/target_cross.jpg,,001,2022-10-22_22h57.05.514,choiceRTT,2021.2.3,Win32,60.37189085,,,,,,,1,8,17,6,1
