response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.070277778,0.004496528,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,jj,001,2021-11-04_15h11.31.229,choiceRTT,3.1.3,60
,0,0.107287326,0.03280816,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,jj,001,2021-11-04_15h11.31.229,choiceRTT,3.1.3,60
,0,-0.117413194,0.00093316,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,jj,001,2021-11-04_15h11.31.229,choiceRTT,3.1.3,60
