response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.107777778,0.006666667,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,1,001,2021-02-17_15h37.08.311,choiceRTT,3.1.3,60
,0,-0.347777778,-0.022222222,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,1,001,2021-02-17_15h37.08.311,choiceRTT,3.1.3,60
