keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.979,,,,,,,,1.679,space,4.836,0,0,0,8,1,1.3,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
b,1,2.221,,,,,,,,0.921,space,1.748,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
b,1,3.455,,,,,,,,1.955,space,4.264,0,2,2,4,1,1.5,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
c,1,2.17,,,,,,,,0.87,space,0.997,0,3,3,3,1,1.3,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
v,1,2.105,,,,,,,,0.605,space,0.63,0,4,4,2,1,1.5,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
b,0,1.514,,,,,,,,0.414,space,0.789,0,5,5,0,1,1.1,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
c,0,1.61,,,,,,,,0.51,space,0.679,0,6,6,5,1,1.1,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
b,1,2.226,,,,,,,,1.126,space,0.819,0,7,7,7,1,1.1,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
c,1,2.149,,,,,,,,0.649,space,0.541,0,8,8,6,1,1.5,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,,,,,
v,1,2.661,,,,,,,,1.161,,,,,,,,1.5,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,0.018888889,-0.254444444,1,0,0,0,0,0,2,1
c,1,2.888,,,,,,,,1.788,,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,1,1,0,1
c,1,1.987,,,,,,,,0.687,,,,,,,,1.3,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,2,2,3,1
c,1,2.122,,,,,,,,0.622,,,,,,,,1.5,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,3,3,6,1
b,1,1.76,,,,,,,,0.46,,,,,,,,1.3,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,4,4,1,1
b,1,1.571,,,,,,,,0.471,,,,,,,,1.1,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,5,5,7,1
c,0,1.972,,,,,,,,0.472,,,,,,,,1.5,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,6,6,4,1
v,1,1.823,,,,,,,,0.723,,,,,,,,1.1,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,7,7,5,1
v,1,1.845,,,,,,,,0.545,,,,,,,,1.3,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,0,8,8,8,1
v,1,1.845,,,,,,,,0.545,,,,,,,,1.3,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,1,0,9,8,1
b,1,1.814,,,,,,,,0.514,,,,,,,,1.3,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,1,1,10,1,1
v,1,2.259,,,,,,,,0.759,,,,,,,,1.5,images/target_square.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,1,2,11,2,1
c,1,2.262,,,,,,,,1.162,,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,1,3,12,0,1
b,1,1.762,,,,,,,,0.662,,,,,,,,1.1,images/target_plus.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,1,4,13,7,1
b,0,2.066,,,,,,,,0.766,,,,,,,,1.3,images/target_cross.jpg,,001,2023-01-04_17h17.24.914,choiceRTT,2021.2.3,MacIntel,62.26650062,,,,,,,1,5,14,3,1
