keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.145370386,-0.060185194,1,0,0,4.9022,cross_button,0,3.6022,,0,0,0,1,1,1.3,images/target_plus.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,0.043518589,-0.24722229,1,0,0,6.3903,square_button,1,5.0903,,0,1,1,8,1,1.3,images/target_square.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,0.238888906,-0.24351853,1,0,0,5.9419,plus_button,1,4.4419,,0,2,2,4,1,1.5,images/target_plus.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,-0.199074064,-0.270370438,1,0,0,2.5442,cross_button,1,1.4442,,0,3,3,0,1,1.1,images/target_cross.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,0.02037044,-0.2638889,1,0,0,2.3422,square_button,1,1.2422,,0,4,4,5,1,1.1,images/target_square.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,0.02037044,-0.2638889,1,0,0,3.6974,square_button,1,2.1974,,0,5,5,2,1,1.5,images/target_square.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,-0.164814748,-0.275000068,1,0,0,2.9764,cross_button,0,1.8764,,0,6,6,7,1,1.1,images/target_plus.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,-0.27592586,-0.276851863,1,0,0,3.0931,cross_button,1,1.5931,,0,7,7,6,1,1.5,images/target_cross.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,0.300000131,-0.269444456,1,0,0,2.7923,plus_button,0,1.4923,,0,8,8,3,1,1.3,images/target_cross.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,,,,,,,,,,
,0,-0.234259193,-0.275000068,1,0,0,2.3739,cross_button,1,1.2739,,,,,,,1.1,images/target_cross.jpg,121,001,2022-10-04_22h38.21.484,choiceRTT,2021.2.3,Win32,60.1612321,,0.038888959,-0.272222234,1,0,0,0,0,0,0,1
