participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.051020408,-0.260204082,1,0,0,7.121,square_button,0,5.621,,0,0,0,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.190816327,-0.27755102,1,0,0,11.263,cross_button,1,9.963,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.193877551,-0.273469388,1,0,0,2.429,cross_button,1,1.329,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.263265306,-0.28877551,1,0,0,2.978,plus_button,1,1.878,,0,3,3,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.064285714,-0.276530612,1,0,0,2.213,square_button,1,1.113,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.059183673,-0.269387755,1,0,0,2.33,square_button,1,0.83,,0,5,5,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.245918367,-0.273469388,1,0,0,2.511,plus_button,1,1.011,,0,6,6,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.266326531,-0.259183673,1,0,0,2.577,plus_button,1,1.277,,0,7,7,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.043877551,-0.232653061,1,0,0,1.977,square_button,1,0.677,,0,8,8,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,,,,,,,,,,,,,,,,,,,,0.06122449,-0.234693878,1,0,0,,,,,
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.197959184,-0.27755102,1,0,0,2.904,cross_button,0,1.404,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,0,0,4,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.066326531,-0.263265306,1,0,0,1.913,square_button,1,0.813,,,,,,,1.1,images/target_square.jpg,,,,,,,0,1,1,5,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.254081633,-0.285714286,1,0,0,2.262,plus_button,1,0.962,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,2,2,1,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.18877551,-0.273469388,1,0,0,2.446,cross_button,0,1.346,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,3,3,7,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.198979592,-0.270408163,1,0,0,3.56,cross_button,1,2.46,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,4,4,0,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.213265306,-0.276530612,1,0,0,2.229,cross_button,1,0.929,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,5,5,3,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.06122449,-0.247959184,1,0,0,3.511,square_button,1,2.011,,,,,,,1.5,images/target_square.jpg,,,,,,,0,6,6,2,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.179591837,-0.270408163,1,0,0,2.593,cross_button,1,1.093,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,7,7,6,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.057142857,-0.260204082,1,0,0,2.181,square_button,1,0.881,,,,,,,1.3,images/target_square.jpg,,,,,,,0,8,8,8,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,-0.195918367,-0.271428571,1,0,0,2.126,cross_button,1,1.026,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,0,9,0,1
,001,2024-02-11_23h28.36.244,choiceRTT,2023.1.3,iPhone,47.61904762,,0,0.053061224,-0.273469388,1,0,0,1.863,square_button,1,0.763,,,,,,,1.1,images/target_square.jpg,,,,,,,1,1,10,5,1
