keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,-0.036111125,-0.251851894,1,0,0,3.3413,square_button,1,2.2413,space,5.1606,0,0,0,5,1,1.1,images/target_square.jpg,,001,2023-05-15_19h31.30.104,choiceRTT,2021.2.3,Win32,61.58014656
,0,-0.203703704,-0.24537037,1,0,0,2.0748,cross_button,1,0.9748,space,0.7027,0,1,1,0,1,1.1,images/target_cross.jpg,,001,2023-05-15_19h31.30.104,choiceRTT,2021.2.3,Win32,61.58014656
