keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,-0.023148148,-0.241666667,1,0,0,0.7515,square_button,0,-0.7485,space,2.2732,0,0,0,6,1,1.5,images/target_cross.jpg,f,001,2022-11-16_11h55.17.637,choiceRTT,2021.2.3,Win32,60.31363088
,0,-0.025925926,-0.233333333,1,0,0,5.2491,square_button,1,4.1491,space,0.9997,0,1,1,5,1,1.1,images/target_square.jpg,f,001,2022-11-16_11h55.17.637,choiceRTT,2021.2.3,Win32,60.31363088
,0,-0.025925926,-0.233333333,1,0,0,0.6765,square_button,0,-0.4235,space,0.5799,0,2,2,7,1,1.1,images/target_plus.jpg,f,001,2022-11-16_11h55.17.637,choiceRTT,2021.2.3,Win32,60.31363088
,0,-0.025925926,-0.233333333,1,0,0,0.6165,square_button,1,-0.6835,space,0.6656,0,3,3,8,1,1.3,images/target_square.jpg,f,001,2022-11-16_11h55.17.637,choiceRTT,2021.2.3,Win32,60.31363088
,0,-0.025925926,-0.233333333,1,0,0,0.4486,square_button,0,-1.0514,space,0.511,0,4,4,4,1,1.5,images/target_plus.jpg,f,001,2022-11-16_11h55.17.637,choiceRTT,2021.2.3,Win32,60.31363088
