response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.33562066,0.008068576,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,m,001,2021-10-20_18h23.36.394,choiceRTT,3.1.3,60
,0,-0.407044271,-0.019895833,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,m,001,2021-10-20_18h23.36.394,choiceRTT,3.1.3,60
