participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,v,1,5.2107,,,,,,,,,4.1107,space,6.8053,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,0,2.6446,,,,,,,,,1.3446,space,3.0017,,0,1,1,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,0,3.1945,,,,,,,,,1.6945,space,0.6351,,0,2,2,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,1,2.475,,,,,,,,,1.375,space,0.8319,,0,3,3,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,1,2.7825,,,,,,,,,1.4825,space,2.1024,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,1,3.5882,,,,,,,,,2.0882,space,1.0026,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,v,1,2.6712,,,,,,,,,1.1712,space,0.6702,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,v,1,2.6006,,,,,,,,,1.3006,space,0.2654,,0,7,7,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,b,1,2.012,,,,,,,,,0.912,space,0.4173,,0,8,8,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,-0.007755398,-0.250786404,1,0,0,,,,,
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,1,3.0622,,,,,,,,,1.7622,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,0,0,3,1
,001,2024-02-14_12h25.43.727,choiceRTT,2023.1.3,MacIntel,59.88023952,c,0,1.9673,,,,,,,,,0.6673,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,1,1,1,1
