response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.391927083,0.061197917,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,0.36328125,0.00390625,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,-0.06640625,-0.0390625,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,0.095052083,-0.005208333,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,-0.36328125,-0.024739583,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,0.40234375,-0.00390625,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,0.1953125,-0.01953125,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
,0,-0.098958333,-0.032552083,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,t,001,2020-12-07_00h27.26.157,choiceRTT,3.1.3,60
