keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,4.8696,,,,,,,,3.7696,v,2.1473,0,0,0,7,1,1.1,images/target_plus.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
b,1,4.2482,,,,,,,,2.7482,b,1.5193,0,1,1,4,1,1.5,images/target_plus.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
v,1,3.6277,,,,,,,,2.1277,b,1.7225,0,2,2,2,1,1.5,images/target_square.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
v,0,3.4777,,,,,,,,1.9777,v,1.2449,0,3,3,6,1,1.5,images/target_cross.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
b,0,1.5794,,,,,,,,0.4794,v,2.6436,0,4,4,5,1,1.1,images/target_square.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
v,1,3.1906,,,,,,,,1.8906,v,1.9526,0,5,5,8,1,1.3,images/target_square.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
b,1,3.9359,,,,,,,,2.6359,b,0.9862,0,6,6,1,1,1.3,images/target_plus.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
v,0,3.6901,,,,,,,,2.5901,b,0.7841,0,7,7,0,1,1.1,images/target_cross.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
c,1,2.9815,,,,,,,,1.6815,v,1.0285,0,8,8,3,1,1.3,images/target_cross.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,,,,,
c,0,2.3445,,,,,,,,1.0445,,,,,,,,1.3,images/target_square.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,space,4.8058,0.232222222,-0.304444444,0,0,0,0,0,0,8,1
v,1,1.8192,,,,,,,,0.7192,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,0,1,1,5,1
b,0,1.7871,,,,,,,,0.6871,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,0,2,2,0,1
v,0,3.2848,,,,,,,,1.7848,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-04-26_16h52.52.397,choiceRTT,2021.2.3,Win32,30.00930288,,,,,,,,0,3,3,4,1
