participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,0,24.911,,,,,,,,,23.411,space,8.387,,0,0,0,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.924,,,,,,,,,1.824,space,1.899,,0,1,1,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.154,,,,,,,,,1.054,space,1.931,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.412,,,,,,,,,0.912,space,1.479,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,1,6.548,,,,,,,,,5.448,space,0.957,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,0,4.48,,,,,,,,,3.18,space,1.735,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.392,,,,,,,,,1.092,space,1.263,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.329,,,,,,,,,1.029,space,1.141,,0,7,7,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.161,,,,,,,,,0.661,space,1.279,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,space,3.838,,0.570601852,-0.016203704,0,0,0,,,,,
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.388,,,,,,,,,0.888,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,0,0,4,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,0,2.363,,,,,,,,,1.063,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,1,1,1,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.164,,,,,,,,,0.864,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,2,2,8,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,1,1.655,,,,,,,,,0.555,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,3,3,5,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,1,1.986,,,,,,,,,0.686,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,4,4,3,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,b,1,1.748,,,,,,,,,0.648,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,5,5,7,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.029,,,,,,,,,0.929,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,6,6,0,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.172,,,,,,,,,0.672,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,7,7,2,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,b,0,2.172,,,,,,,,,0.672,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,8,8,6,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.029,,,,,,,,,0.729,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,0,9,3,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,v,1,1.78,,,,,,,,,0.68,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,1,10,5,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,b,1,1.796,,,,,,,,,0.696,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,2,11,7,1
TB,001,2024-02-12_09h43.42.616,choiceRTT,2023.1.3,Win32,60.0240096,c,0,2.162,,,,,,,,,0.662,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,3,12,4,1
