participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,0,0.0748,,,,,,,,,-1.2252,b,2.0332,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,2.0777,,,,,,,,,0.5777,v,3.2845,,0,1,1,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,0,2.0748,,,,,,,,,0.5748,b,0.7683,,0,2,2,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,1,1.7989,,,,,,,,,0.4989,b,0.5326,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,1.5339,,,,,,,,,0.4339,v,0.3991,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.7073,,,,,,,,,0.6073,c,0.3113,,0,5,5,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.832,,,,,,,,,0.332,c,0.1689,,0,6,6,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,0,1.6043,,,,,,,,,0.5043,v,8.6828,,0,7,7,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.7727,,,,,,,,,0.4727,c,1.7992,,0,8,8,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,-0.062037009,-0.229629658,1,0,0,,,,,
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.7937,,,,,,,,,0.4937,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,0,0,3,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,1.7279,,,,,,,,,0.6279,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,1,1,5,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,1,1.9946,,,,,,,,,0.4946,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,2,2,4,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.5936,,,,,,,,,0.4936,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,3,3,0,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,0,1.7605,,,,,,,,,0.4605,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,4,4,1,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,2.0781,,,,,,,,,0.7781,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,5,5,8,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,2.0303,,,,,,,,,0.5303,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,6,6,2,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,1,1.6947,,,,,,,,,0.5947,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,7,7,7,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.8771,,,,,,,,,0.3771,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,8,8,6,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.5463,,,,,,,,,0.4463,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,0,9,0,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,1,1.7438,,,,,,,,,0.6438,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,1,10,7,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,2.1915,,,,,,,,,0.6915,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,2,11,2,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.7941,,,,,,,,,0.4941,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,3,12,3,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,1,2.0942,,,,,,,,,0.5942,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,4,13,4,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,b,1,1.7352,,,,,,,,,0.4352,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,5,14,1,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,1.7222,,,,,,,,,0.6222,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,6,15,5,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,c,1,1.9337,,,,,,,,,0.4337,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,7,16,6,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,v,1,1.8464,,,,,,,,,0.5464,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,8,17,8,1
,001,2023-10-17_15h06.35.765,choiceRTT,2023.1.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
