participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
CHINA,001,2023-11-21_09h09.35.819,choiceRTT,2023.1.3,Win32,59.75857536,,,,,,,,,,,,,,,,,,,
CHINA,001,2023-11-21_09h09.35.819,choiceRTT,2023.1.3,Win32,59.75857536,,0,0.022222222,-0.27962963,1,0,0,4.2479,square_button,0,2.9479,,0,0,0,3,1,1.3,images/target_cross.jpg
CHINA,001,2023-11-21_09h09.35.819,choiceRTT,2023.1.3,Win32,59.75857536,,0,0.192592593,-0.260185185,1,0,0,7.0996,plus_button,0,5.9996,,0,1,1,0,1,1.1,images/target_cross.jpg
CHINA,001,2023-11-21_09h09.35.819,choiceRTT,2023.1.3,Win32,59.75857536,,0,-0.034259259,-0.251851852,1,0,0,2.7757,square_button,0,1.4757,,0,2,2,1,1,1.3,images/target_plus.jpg
