keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,2.2848,,,,,,,,0.7848,space,5.837,0,0,0,6,1,1.5,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,0,2.9543,,,,,,,,1.8543,space,2.7418,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,2.5984,,,,,,,,1.4984,space,1.36,0,2,2,5,1,1.1,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,2.4389,,,,,,,,0.9389,space,2.2068,0,3,3,2,1,1.5,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,1,3.0995,,,,,,,,1.9995,space,1.7044,0,4,4,0,1,1.1,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,2.0345,,,,,,,,0.7345,space,0.8178,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,1,2.1014,,,,,,,,0.8014,space,0.6839,0,6,6,3,1,1.3,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
b,1,2.0688,,,,,,,,0.5688,space,0.9889,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,0,2.0432,,,,,,,,0.7432,space,0.914,0,8,8,1,1,1.3,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,2.2929,,,,,,,,0.7929,,,,,,,,1.5,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,space,1.8015,0.158333333,0.35,0,0,0,0,0,0,2,1
v,1,1.7335,,,,,,,,0.6335,,,,,,,,1.1,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,1,1,5,1
b,1,1.7579,,,,,,,,0.6579,,,,,,,,1.1,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,2,2,7,1
b,1,1.7705,,,,,,,,0.4705,,,,,,,,1.3,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,3,3,1,1
b,0,1.7768,,,,,,,,0.4768,,,,,,,,1.3,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,4,4,3,1
c,0,0.2653,,,,,,,,-1.2347,,,,,,,,1.5,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,5,5,4,1
c,1,2.0062,,,,,,,,0.9062,,,,,,,,1.1,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,6,6,0,1
v,1,1.9376,,,,,,,,0.6376,,,,,,,,1.3,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,7,7,8,1
c,1,1.9914,,,,,,,,0.4914,,,,,,,,1.5,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,8,8,6,1
b,1,2.1869,,,,,,,,1.0869,,,,,,,,1.1,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,0,9,7,1
b,1,2.1275,,,,,,,,0.6275,,,,,,,,1.5,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,1,10,4,1
c,1,2.162,,,,,,,,0.862,,,,,,,,1.3,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,2,11,3,1
v,1,2.3553,,,,,,,,0.8553,,,,,,,,1.5,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,3,12,2,1
c,1,2.3127,,,,,,,,0.8127,,,,,,,,1.5,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,4,13,6,1
v,1,1.8791,,,,,,,,0.5791,,,,,,,,1.3,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,5,14,8,1
v,1,1.6541,,,,,,,,0.5541,,,,,,,,1.1,images/target_square.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,6,15,5,1
c,1,1.889,,,,,,,,0.789,,,,,,,,1.1,images/target_cross.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,7,16,0,1
b,1,1.7201,,,,,,,,0.4201,,,,,,,,1.3,images/target_plus.jpg,,001,2022-10-18_21h33.00.669,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,1,8,17,1,1
