participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
,001,2023-12-04_22h20.20.048,choiceRTT,2023.1.3,Win32,5.000550061,,,,,,,,,,,,,,,,,,,,,
,001,2023-12-04_22h20.20.048,choiceRTT,2023.1.3,Win32,5.000550061,,0,-0.225260417,-0.251302083,1,0,0,9.544,cross_button,0,8.444,space,11.0981,,0,0,0,5,1,1.1,images/target_square.jpg
,001,2023-12-04_22h20.20.048,choiceRTT,2023.1.3,Win32,5.000550061,,0,0.014322917,-0.251302083,1,0,0,5.3648,square_button,0,3.8648,space,7.7621,,0,1,1,6,1,1.5,images/target_cross.jpg
,001,2023-12-04_22h20.20.048,choiceRTT,2023.1.3,Win32,5.000550061,,0,0.295572917,-0.259114583,1,0,0,3.4371,plus_button,1,1.9371,,,,0,2,2,4,1,1.5,images/target_plus.jpg
