keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.002604167,-0.263020833,1,0,0,7.491,square_button,0,6.391,,0,0,0,0,1,1.1,images/target_cross.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,0.0078125,-0.259114583,1,0,0,5.398,square_button,1,3.898,,0,1,1,2,1,1.5,images/target_square.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,0.0078125,-0.236979167,1,0,0,2.266,square_button,1,1.166,,0,2,2,5,1,1.1,images/target_square.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,-0.213541667,-0.231770833,1,0,0,3.6,cross_button,1,2.3,,0,3,3,3,1,1.3,images/target_cross.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,0.26953125,-0.265625,1,0,0,2.416,plus_button,1,1.316,,0,4,4,7,1,1.1,images/target_plus.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,0.239583333,-0.25,1,0,0,2.333,plus_button,1,0.833,,0,5,5,4,1,1.5,images/target_plus.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,0.045572917,-0.248697917,1,0,0,2.096,square_button,1,0.796,,0,6,6,8,1,1.3,images/target_square.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,-0.243489583,-0.213541667,1,0,0,2.531,cross_button,0,1.231,,0,7,7,1,1,1.3,images/target_plus.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,-0.196614583,-0.2421875,1,0,0,2.533,cross_button,1,1.033,,0,8,8,6,1,1.5,images/target_cross.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,
,0,-0.220052083,-0.243489583,1,0,0,1.981,cross_button,1,0.881,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-26_17h02.19.298,choiceRTT,2021.2.3,Win32,59.95203837,,0.016927083,-0.252604167,1,0,0,0,0,0,0,1
