keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,0.248697917,-0.270833333,1,0,0,3.7355,plus_button,0,2.4355,space,4.7627,0,0,0,3,1,1.3,images/target_cross.jpg,,001,2022-04-26_12h42.52.123,choiceRTT,2021.2.3,Win32,30.01020347
,0,0.024739583,-0.244791667,1,0,0,3.0122,square_button,1,1.7122,space,6.2929,0,1,1,8,1,1.3,images/target_square.jpg,,001,2022-04-26_12h42.52.123,choiceRTT,2021.2.3,Win32,30.01020347
