participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,v,1,2.5417,,,,,,,,,1.4417,c,10.359,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,c,0,1.581,,,,,,,,,0.481,space,3.4842,,0,1,1,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,v,0,2.0891,,,,,,,,,0.9891,space,3.902,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,c,1,1.7493,,,,,,,,,0.4493,space,1.5566,,0,3,3,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,c,0,1.7989,,,,,,,,,0.4989,space,6.7255,,0,4,4,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,v,1,4.1128,,,,,,,,,2.8128,space,1.206,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,c,1,2.1417,,,,,,,,,0.6417,space,0.5472,,0,6,6,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,v,1,2.0909,,,,,,,,,0.5909,space,0.2733,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,b,1,1.9111,,,,,,,,,0.4111,space,0.4102,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,,,,,,,,,,,,,,,,,,,,,,,space,6.2383,,-0.158221726,-0.306196263,0,0,0,,,,,
5,001,2023-12-30_19h36.14.105,choiceRTT,2023.1.3,MacIntel,40,v,1,1.7797,,,,,,,,,0.4797,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,0,0,8,1
