participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,-0.017592607,-0.237037023,1,0,0,,,,,
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.017592607,-0.237037023,1,0,0,1.485,square_button,0,0.385,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,0,0,0,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.017592607,-0.237037023,1,0,0,0.5802,square_button,1,-0.9198,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,1,1,2,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.219444416,-0.238888917,1,0,0,0.9503,cross_button,0,-0.1497,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,2,2,5,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.220370328,-0.256481524,1,0,0,0.7652,cross_button,0,-0.5348,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,3,3,1,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.220370328,-0.256481524,1,0,0,1.6056,cross_button,0,0.3056,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,4,4,8,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.22129631,-0.256481524,1,0,0,0.7405,cross_button,1,-0.7595,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,5,5,6,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.22129631,-0.256481524,1,0,0,0.6642,cross_button,0,-0.8358,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,6,6,4,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.062037009,-0.236111111,1,0,0,0.783,square_button,0,-0.317,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,7,7,7,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.033333319,-0.237963005,1,0,0,0.4543,square_button,0,-0.8457,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,8,8,3,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.204629616,-0.243518547,1,0,0,0.5601,plus_button,1,-0.5399,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,0,9,7,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.242592635,-0.252777806,1,0,0,0.5804,plus_button,0,-0.5196,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,1,10,5,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.242592635,-0.252777806,1,0,0,0.5642,plus_button,1,-0.7358,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,2,11,1,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.045370384,-0.251851894,1,0,0,0.5888,square_button,1,-0.9112,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,3,12,2,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.187962921,-0.248148176,1,0,0,0.6229,cross_button,1,-0.8771,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,4,13,6,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.032407407,-0.241666653,1,0,0,0.5393,square_button,0,-0.9607,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,5,14,4,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.210185228,-0.250925912,1,0,0,0.5583,plus_button,0,-0.5417,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,6,15,0,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.048148191,-0.24537037,1,0,0,0.4995,square_button,0,-0.8005,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,7,16,3,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.22592594,-0.264814801,1,0,0,0.5346,cross_button,0,-0.7654,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,8,17,8,1
o9o,001,2024-01-18_10h43.30.604,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
