response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.381481474,0.057407401,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,ada,001,2021-06-03_20h14.24.614,choiceRTT,3.1.3,60
,0,0.391666686,0.006481474,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,ada,001,2021-06-03_20h14.24.614,choiceRTT,3.1.3,60
,0,-0.124074063,-0.008333341,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,ada,001,2021-06-03_20h14.24.614,choiceRTT,3.1.3,60
