participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,-0.008680556,-0.234388021,1,0,0,,,,,
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.200828993,-0.200928819,1,0,0,1.8401,plus_button,0,0.7401,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,0,0,0,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.174652778,-0.227508681,1,0,0,0.6656,plus_button,1,-0.8344,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,1,1,4,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.012122396,-0.226527778,1,0,0,1.8346,square_button,1,0.7346,,,,,,,1.1,images/target_square.jpg,,,,,,,0,2,2,5,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.143411458,-0.236032986,1,0,0,2.1821,plus_button,1,0.8821,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,3,3,1,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.024335938,-0.245364583,1,0,0,2.2891,square_button,1,0.9891,,,,,,,1.3,images/target_square.jpg,,,,,,,0,4,4,8,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.196323785,-0.287838542,1,0,0,1.9831,cross_button,1,0.4831,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,5,5,6,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.174192708,-0.256536458,1,0,0,2.0823,plus_button,1,0.9823,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,6,6,7,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.001128472,-0.250590278,1,0,0,2.2153,square_button,1,0.7153,,,,,,,1.5,images/target_square.jpg,,,,,,,0,7,7,2,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.179696181,-0.266206597,1,0,0,2.067,cross_button,1,0.767,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,8,8,3,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.220407986,-0.260182292,1,0,0,2.1673,cross_button,0,0.6673,,,,,,,1.5,images/target_square.jpg,,,,,,,1,0,9,2,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.041267361,-0.2621875,1,0,0,0.4979,square_button,0,-0.8021,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,1,10,3,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.078771701,-0.22765191,1,0,0,2.2323,square_button,1,0.9323,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.260403646,-0.244153646,1,0,0,2.2567,plus_button,1,0.7567,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,3,12,4,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.165030382,-0.248177083,1,0,0,1.7499,cross_button,1,0.6499,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,4,13,0,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.007209201,-0.258689236,1,0,0,3.0805,square_button,0,1.5805,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,5,14,6,1
y,001,2024-01-04_04h25.37.553,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.128776042,-0.258420139,1,0,0,0.7349,square_button,0,-0.3651,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,6,15,7,1
