participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,0.000664894,-0.238696809,1,0,0,,,,,
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.01662234,-0.220744681,1,0,0,4.2731,square_button,1,2.9731,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,0,0,8,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.186835106,-0.243351064,1,0,0,2.6094,plus_button,1,1.5094,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,1,1,7,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.20412234,-0.238696809,1,0,0,2.6916,cross_button,1,1.3916,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,2,2,3,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.184175532,-0.239361702,1,0,0,2.4496,cross_button,1,1.3496,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,3,3,0,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.208111702,-0.246010638,1,0,0,2.5325,cross_button,1,1.0325,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,4,4,6,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.043218085,-0.243351064,1,0,0,3.1667,square_button,1,1.6667,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,5,5,2,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.184840426,-0.237367021,1,0,0,3.282,plus_button,1,1.782,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,6,6,4,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.182845745,-0.243351064,1,0,0,3.1037,plus_button,1,1.8037,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,7,7,1,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.000664894,-0.230718085,1,0,0,2.5994,square_button,1,1.4994,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,8,8,5,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.02393617,-0.232712766,1,0,0,13.8782,square_button,1,12.7782,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,0,9,5,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.225398936,-0.245345745,1,0,0,3.125,plus_button,1,1.625,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,1,10,4,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.000664894,-0.257978723,1,0,0,2.4322,square_button,1,1.1322,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.225398936,-0.258643617,1,0,0,2.7495,plus_button,1,1.4495,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,3,12,1,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.198138298,-0.261303191,1,0,0,3.0941,cross_button,1,1.5941,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,4,13,6,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.002659574,-0.258643617,1,0,0,2.6324,square_button,1,1.1324,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,5,14,2,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.193484043,-0.255984043,1,0,0,2.5263,cross_button,1,1.4263,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,6,15,0,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.221409574,-0.23337766,1,0,0,2.4163,plus_button,1,1.3163,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,7,16,7,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.178191489,-0.254654255,1,0,0,3.2661,cross_button,1,1.9661,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,8,17,3,1
,001,2024-01-04_12h52.21.746,choiceRTT,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
