keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,0.059259259,-0.262962963,1,0,0,3.826,square_button,1,2.526,,0,0,0,8,1,1.3,images/target_square.jpg,sdfsf,001,2022-11-05_23h23.59.411,choiceRTT,2021.2.3,Win32,60.0528465
,0,-0.223148148,-0.264814815,1,0,0,5.7938,cross_button,1,4.6938,,0,1,1,0,1,1.1,images/target_cross.jpg,sdfsf,001,2022-11-05_23h23.59.411,choiceRTT,2021.2.3,Win32,60.0528465
