keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,3.6673,,,,,,,,2.3673,space,5.2628,0,0,0,3,1,1.3,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
b,1,2.1492,,,,,,,,0.8492,space,12.5186,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
c,1,2.5069,,,,,,,,1.0069,space,0.8653,0,2,2,6,1,1.5,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
c,1,2.0959,,,,,,,,0.9959,space,1.6303,0,3,3,0,1,1.1,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
v,1,2.3542,,,,,,,,1.0542,space,1.1958,0,4,4,8,1,1.3,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
b,0,1.9393,,,,,,,,0.8393,space,1.5709,0,5,5,5,1,1.1,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
c,0,2.7225,,,,,,,,1.2225,space,1.5786,0,6,6,4,1,1.5,images/target_plus.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
b,1,1.7669,,,,,,,,0.6669,space,0.8704,0,7,7,7,1,1.1,images/target_plus.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
v,1,2.267,,,,,,,,0.767,space,0.8834,0,8,8,2,1,1.5,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,,,,,
v,1,1.8818,,,,,,,,0.7818,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,0.015625,-0.234375,1,0,0,0,0,0,5,1
c,1,1.7991,,,,,,,,0.6991,,,,,,,,1.1,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,1,1,0,1
c,1,2.4608,,,,,,,,0.9608,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,2,2,6,1
b,0,2.0717,,,,,,,,0.7717,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,3,3,8,1
b,1,2.3672,,,,,,,,1.0672,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,4,4,1,1
b,1,1.9553,,,,,,,,0.8553,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,5,5,7,1
v,1,2.2744,,,,,,,,0.7744,,,,,,,,1.5,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,6,6,2,1
c,0,2.1675,,,,,,,,0.6675,,,,,,,,1.5,images/target_plus.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,7,7,4,1
c,1,2.0724,,,,,,,,0.7724,,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,0,8,8,3,1
c,1,2.1564,,,,,,,,0.6564,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,1,0,9,6,1
v,1,2.016,,,,,,,,0.716,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,1,1,10,8,1
v,1,2.1095,,,,,,,,1.0095,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-06_19h38.23.660,choiceRTT,2021.2.3,Win32,60.20832079,,,,,,,1,2,11,5,1
