keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,3.9034,,,,,,,,2.4034,space,11.1063,0,0,0,4,1,1.5,images/target_plus.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
v,1,3.2746,,,,,,,,1.7746,space,3.0492,0,1,1,2,1,1.5,images/target_square.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
b,1,3.3648,,,,,,,,2.2648,space,1.1293,0,2,2,7,1,1.1,images/target_plus.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
v,1,3.1466,,,,,,,,1.8466,space,1.5696,0,3,3,8,1,1.3,images/target_square.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
c,0,1.6582,,,,,,,,0.3582,space,2.1501,0,4,4,1,1,1.3,images/target_plus.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
v,0,0.8741,,,,,,,,-0.4259,space,3.3845,0,5,5,3,1,1.3,images/target_cross.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
b,0,0.7788,,,,,,,,-0.3212,space,0.8815,0,6,6,0,1,1.1,images/target_cross.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
c,0,0.3439,,,,,,,,-0.7561,space,0.7571,0,7,7,5,1,1.1,images/target_square.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
c,1,0.3124,,,,,,,,-1.1876,space,0.4134,0,8,8,6,1,1.5,images/target_cross.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,
v,0,2.4253,,,,,,,,1.1253,,,,,,,,1.3,images/target_plus.jpg,4,001,2023-05-01_17h17.30.685,choiceRTT,2021.2.3,MacIntel,59.84082341,,0.031278458,-0.251881027,1,0,0,0,0,0,1,1
