keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,1.6537,,,,,,,,0.1537,space,5.8193,0,0,0,6,1,1.5,images/target_cross.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,2.4001,,,,,,,,0.9001,space,3.4409,0,1,1,2,1,1.5,images/target_square.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,2.1837,,,,,,,,1.0837,space,3.9362,0,2,2,5,1,1.1,images/target_square.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,1,1.8048,,,,,,,,0.5048,space,1.9684,0,3,3,8,1,1.3,images/target_square.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
b,1,2.7123,,,,,,,,1.6123,space,2.7934,0,4,4,7,1,1.1,images/target_plus.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,1,1.896,,,,,,,,0.796,space,1.5999,0,5,5,0,1,1.1,images/target_cross.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
b,1,1.854,,,,,,,,0.554,space,1.1827,0,6,6,1,1,1.3,images/target_plus.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,1,1.7754,,,,,,,,0.4754,space,1.6504,0,7,7,3,1,1.3,images/target_cross.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
v,0,2.0357,,,,,,,,0.5357,space,1.193,0,8,8,4,1,1.5,images/target_plus.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,,,,,
c,0,2.3807,,,,,,,,0.8807,,,,,,,,1.5,images/target_square.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,space,3.2741,-0.303385417,0.09375,0,0,0,0,0,0,2,1
c,0,2.0014,,,,,,,,0.9014,,,,,,,,1.1,images/target_plus.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,1,1,7,1
b,1,1.8361,,,,,,,,0.5361,,,,,,,,1.3,images/target_plus.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,2,2,1,1
b,1,1.9731,,,,,,,,0.4731,,,,,,,,1.5,images/target_plus.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,3,3,4,1
c,1,2.052,,,,,,,,0.752,,,,,,,,1.3,images/target_cross.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,4,4,3,1
b,0,1.8689,,,,,,,,0.3689,,,,,,,,1.5,images/target_cross.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,5,5,6,1
c,1,1.5693,,,,,,,,0.4693,,,,,,,,1.1,images/target_cross.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,6,6,0,1
v,1,1.702,,,,,,,,0.602,,,,,,,,1.1,images/target_square.jpg,2,001,2022-12-17_11h32.07.514,choiceRTT,2021.2.3,Win32,60.12506013,,,,,,,,0,7,7,5,1
