response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.09440918,-0.017426758,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,luca,001,2021-07-22_12h30.59.683,choiceRTT,3.1.3,60
,0,0.09440918,-0.017426758,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,luca,001,2021-07-22_12h30.59.683,choiceRTT,3.1.3,60
,0,0.341586914,-0.017426758,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,luca,001,2021-07-22_12h30.59.683,choiceRTT,3.1.3,60
,0,-0.360371094,-0.006445312,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,luca,001,2021-07-22_12h30.59.683,choiceRTT,3.1.3,60
