keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.2489,,,,,,,,0.7489,space,4.8975,0,0,0,4,1,1.5,images/target_plus.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,1,1.9799,,,,,,,,0.6799,space,1.9203,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.5959,,,,,,,,1.4959,space,5.5993,0,2,2,5,1,1.1,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.9904,,,,,,,,1.4904,space,2.374,0,3,3,2,1,1.5,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,2.5903,,,,,,,,1.2903,space,1.3181,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,1,1.89,,,,,,,,0.79,space,1.4027,0,5,5,7,1,1.1,images/target_plus.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,0,2.0003,,,,,,,,0.5003,space,1.186,0,6,6,6,1,1.5,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,0,1.6919,,,,,,,,0.5919,space,2.1127,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,0,1.8493,,,,,,,,0.5493,space,1.5147,0,8,8,8,1,1.3,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,2.4776,,,,,,,,1.1776,,,,,,,,1.3,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,space,3.6361,0.655555556,-0.14537037,0,0,0,0,0,0,3,1
b,1,2.1969,,,,,,,,0.8969,,,,,,,,1.3,images/target_plus.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,1,1,1,1
b,1,1.9708,,,,,,,,0.8708,,,,,,,,1.1,images/target_plus.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,2,2,7,1
v,1,2.2785,,,,,,,,1.1785,,,,,,,,1.1,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,3,3,5,1
v,1,2.1553,,,,,,,,0.6553,,,,,,,,1.5,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,4,4,2,1
b,0,1.7734,,,,,,,,0.6734,,,,,,,,1.1,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,5,5,0,1
v,1,2.3046,,,,,,,,1.0046,,,,,,,,1.3,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,6,6,8,1
b,1,2.4471,,,,,,,,0.9471,,,,,,,,1.5,images/target_plus.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,7,7,4,1
b,0,2.299,,,,,,,,0.799,,,,,,,,1.5,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,8,8,6,1
c,1,1.9538,,,,,,,,0.8538,,,,,,,,1.1,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,0,9,0,1
c,1,2.0777,,,,,,,,0.5777,,,,,,,,1.5,images/target_cross.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,1,10,6,1
v,1,2.2966,,,,,,,,0.9966,,,,,,,,1.3,images/target_square.jpg,,001,2022-08-01_17h08.43.420,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,2,11,8,1
