keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,moveOnKeys.rt
,0,-0.178703704,-0.253703704,1,0,0,0.7702,cross_button,0,-0.7298,,0,0,0,4,1,1.5,images/target_plus.jpg,,001,2022-03-09_16h33.11.587,choiceRTT,2021.2.3,Win32,59.99520038,
,0,-0.060185185,-0.15,1,0,0,0.5409,cross_button,1,-0.9591,,0,1,1,6,1,1.5,images/target_cross.jpg,,001,2022-03-09_16h33.11.587,choiceRTT,2021.2.3,Win32,59.99520038,
,0,0.063888889,-0.244444444,1,0,0,0.7809,square_button,1,-0.7191,,0,2,2,2,1,1.5,images/target_square.jpg,,001,2022-03-09_16h33.11.587,choiceRTT,2021.2.3,Win32,59.99520038,
,0,0.307407407,-0.242592593,1,0,0,0.6437,plus_button,0,-0.4563,,0,3,3,0,1,1.1,images/target_cross.jpg,,001,2022-03-09_16h33.11.587,choiceRTT,2021.2.3,Win32,59.99520038,
,0,-0.000925926,-0.256481481,1,0,0,0.5372,square_button,0,-0.7628,space,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2022-03-09_16h33.11.587,choiceRTT,2021.2.3,Win32,59.99520038,0.7471
