keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.263065816,-0.258322428,1,0,0,2.6387,cross_button,1,1.1387,,0,0,0,6,1,1.5,images/target_cross.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,0.010889323,-0.259247803,1,0,0,3.0481,square_button,1,1.5481,,0,1,1,2,1,1.5,images/target_square.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,0.214504639,-0.253694661,1,0,0,2.169,plus_button,1,0.869,,0,2,2,1,1,1.3,images/target_plus.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,0.240419352,-0.248141602,1,0,0,2.329,plus_button,0,1.029,,0,3,3,8,1,1.3,images/target_square.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,-0.26491687,-0.252769287,1,0,0,2.7823,cross_button,1,1.4823,,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,-0.013174276,-0.248141602,1,0,0,3.3346,square_button,1,2.2346,,0,5,5,5,1,1.1,images/target_square.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,0.197845215,-0.247215983,1,0,0,2.5007,plus_button,1,1.4007,,0,6,6,7,1,1.1,images/target_plus.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,0.225610921,-0.249067139,1,0,0,2.8849,plus_button,1,1.3849,,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,-0.246406372,-0.227780111,1,0,0,2.5667,cross_button,1,1.4667,,0,8,8,0,1,1.1,images/target_cross.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,,,,,,,,,,
,0,-0.280650798,-0.253694661,1,0,0,2.5493,cross_button,1,1.0493,,,,,,,1.5,images/target_cross.jpg,,001,2023-07-07_11h12.11.459,choiceRTT,2021.2.3,Linux armv81,60.04563468,,-0.006695638,-0.241662842,1,0,0,0,0,0,6,1
